srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label
3232291856,3232289426,0,8,ICMP,1489570417591000.0,0.0,1,42.0,1
3232291846,3232261125,46709,445,TCP,1489570419028000.0,0.002,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489570419030000.0,0.0,1,108.0,0
3232291844,3232261125,43145,445,TCP,1489570420263000.0,0.005,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489570420264000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489570420715000.0,0.001,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489570420716000.0,0.0,1,108.0,0
3232291856,3232289439,0,8,ICMP,1489570420867000.0,0.0,1,42.0,1
3232291856,3232289450,0,8,ICMP,1489570424360000.0,0.0,1,42.0,1
3232291856,3232289460,0,8,ICMP,1489570427573000.0,0.0,1,42.0,1
3232291853,3232261124,53151,587,TCP,1489570428302000.0,0.108,9,11468.0,0
3232261124,3232291853,587,53151,TCP,1489570428305000.0,0.065,8,744.0,0
3232291855,3232261125,48888,445,TCP,1489570428347000.0,0.003,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489570428348000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489570428427000.0,0.0,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489570428428000.0,0.0,1,108.0,0
3232291846,3232292095,138,138,UDP,1489570429487000.0,0.0,1,262.0,0
3232291855,3232292095,137,137,UDP,1489570429487000.0,0.0,1,92.0,0
3232291856,3232289469,0,8,ICMP,1489570430690000.0,0.0,1,42.0,1
3232291845,3232261125,51146,445,TCP,1489570433497000.0,0.003,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489570433498000.0,0.0,1,108.0,0
3232291856,3232289479,0,8,ICMP,1489570434291000.0,0.0,1,42.0,1
3232286724,3232286975,138,138,UDP,1489570436213000.0,0.0,1,262.0,0
3232291856,3232289488,0,8,ICMP,1489570438055000.0,0.0,1,42.0,1
3232291853,3232261124,53151,587,TCP,1489570438381000.0,0.089,9,6180.0,0
3232261124,3232291853,587,53151,TCP,1489570438383000.0,0.087,7,678.0,0
3232291847,3232261125,37191,445,TCP,1489570440046000.0,0.001,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489570440047000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489570441227000.0,0.001,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489570441228000.0,0.0,1,108.0,0
3232291856,3232289500,0,8,ICMP,1489570442062000.0,0.0,1,42.0,1
3232291853,3232261125,60689,445,TCP,1489570442536000.0,0.002,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489570442537000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489570442882000.0,0.001,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489570442883000.0,0.0,1,108.0,0
3232291856,3232289509,0,8,ICMP,1489570446063000.0,0.0,1,42.0,1
3232291856,3232289520,0,8,ICMP,1489570449083000.0,0.0,1,42.0,1
3232291856,3232289530,0,8,ICMP,1489570452089000.0,0.0,1,42.0,1
3232291856,3232289285,0,8,ICMP,1489570456093000.0,0.0,1,42.0,1
3232291856,3232289291,0,8,ICMP,1489570457046000.0,0.0,1,42.0,1
3232261125,3232291844,445,43145,TCP,1489570457852000.0,0.0,1,70.0,0
3232291844,3232261125,43145,445,TCP,1489570457853000.0,0.0,1,66.0,0
3232291850,3232261125,40239,445,TCP,1489570458155000.0,0.005,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489570458156000.0,0.0,1,108.0,0
3232291854,3232292095,137,137,UDP,1489570459519000.0,0.0,1,92.0,0
3232291856,3232289302,0,8,ICMP,1489570460172000.0,0.0,1,42.0,1
3232291849,3232261125,37884,445,TCP,1489570463272000.0,0.004,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489570463273000.0,0.0,1,108.0,0
3232261125,3232291846,445,46709,TCP,1489570464023000.0,0.0,1,70.0,0
3232291846,3232261125,46709,445,TCP,1489570464024000.0,0.0,1,66.0,0
3232291856,3232289311,0,8,ICMP,1489570464171000.0,0.0,1,42.0,1
3232291856,3232289323,0,8,ICMP,1489570468171000.0,0.0,1,42.0,1
3232261125,3232291848,445,49094,TCP,1489570468352000.0,0.0,1,70.0,0
3232291848,3232261125,49094,445,TCP,1489570468353000.0,0.0,1,66.0,0
3232291851,3232261125,34743,445,TCP,1489570470995000.0,0.005,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489570470996000.0,0.0,1,108.0,0
3232291856,3232289336,0,8,ICMP,1489570472176000.0,0.0,1,42.0,1
3232286725,3232261125,46808,445,TCP,1489570474498000.0,0.0,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489570474499000.0,0.0,1,108.0,0
3232291856,3232289349,0,8,ICMP,1489570475845000.0,0.0,1,42.0,1
3232291852,3232261125,49511,445,TCP,1489570476443000.0,0.001,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489570476444000.0,0.0,1,108.0,0
3232291846,3232261125,46709,445,TCP,1489570479189000.0,0.003,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489570479190000.0,0.0,1,108.0,0
3232291856,3232289359,0,8,ICMP,1489570479331000.0,0.0,1,42.0,1
3232291844,3232261125,43145,445,TCP,1489570480424000.0,0.004,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489570480425000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489570480875000.0,0.005,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489570480876000.0,0.0,1,108.0,0
3232291856,3232289370,0,8,ICMP,1489570483331000.0,0.0,1,42.0,1
3232289284,3232289535,137,137,UDP,1489570485405000.0,1.503,3,276.0,0
3232291856,3232289383,0,8,ICMP,1489570486581000.0,0.0,1,42.0,1
3232291855,3232261125,48888,445,TCP,1489570488508000.0,0.003,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489570488509000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489570488588000.0,0.003,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489570488589000.0,0.0,1,108.0,0
3232291856,3232289396,0,8,ICMP,1489570489837000.0,0.0,1,42.0,1
3232261125,3232291851,445,34743,TCP,1489570490908000.0,0.0,1,70.0,0
3232291851,3232261125,34743,445,TCP,1489570490909000.0,0.0,1,66.0,0
3232291845,3232261125,51146,445,TCP,1489570493658000.0,0.001,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489570493659000.0,0.0,1,108.0,0
3232291856,3232289406,0,8,ICMP,1489570493839000.0,0.0,1,42.0,1
3232291856,3232289416,0,8,ICMP,1489570497839000.0,0.0,1,42.0,1
3232261125,3232291856,445,58844,TCP,1489570498464000.0,0.0,1,70.0,0
3232291856,3232261125,58844,445,TCP,1489570498465000.0,0.0,1,66.0,0
3232291845,3232292095,137,137,UDP,1489570499555000.0,0.0,1,92.0,0
3232291847,3232261125,37191,445,TCP,1489570500207000.0,0.004,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489570500208000.0,0.0,1,108.0,0
3232291856,3232289425,0,8,ICMP,1489570501028000.0,0.0,1,42.0,1
3232291854,3232261125,52321,445,TCP,1489570501387000.0,0.005,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489570501388000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489570502699000.0,0.005,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489570502700000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489570503043000.0,0.005,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489570503044000.0,0.0,1,108.0,0
3232291856,3232289437,0,8,ICMP,1489570505029000.0,0.0,1,42.0,1
3232291856,3232289447,0,8,ICMP,1489570509035000.0,0.0,1,42.0,1
3232291856,3232289457,0,8,ICMP,1489570513037000.0,0.0,1,42.0,1
3232261125,3232261122,68,67,UDP,1489570513589000.0,0.0,1,342.0,0
3232261122,3232261125,67,68,UDP,1489570513596000.0,0.0,1,374.0,0
3232261125,3232291845,445,51146,TCP,1489570514167000.0,0.0,1,70.0,0
3232291845,3232261125,51146,445,TCP,1489570514168000.0,0.0,1,66.0,0
3232286725,3232286975,137,137,UDP,1489570516297000.0,0.0,1,92.0,0
3232291856,3232289472,0,8,ICMP,1489570517042000.0,0.0,1,42.0,1
3232291850,3232261125,40239,445,TCP,1489570518316000.0,0.003,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489570518317000.0,0.0,1,108.0,0
3232291853,3232292095,137,137,UDP,1489570519576000.0,0.0,1,92.0,0
3232291850,3232292095,137,137,UDP,1489570519577000.0,0.0,1,92.0,0
3232291856,3232289485,0,8,ICMP,1489570520796000.0,0.0,1,42.0,1
3232261125,3232286724,445,43183,TCP,1489570522827000.0,0.0,1,70.0,0
3232286724,3232261125,43183,445,TCP,1489570522828000.0,0.0,1,66.0,0
3232291849,3232261125,37884,445,TCP,1489570523433000.0,0.003,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489570523434000.0,0.0,1,108.0,0
3232291856,3232289496,0,8,ICMP,1489570524795000.0,0.0,1,42.0,1
3232291856,3232289507,0,8,ICMP,1489570527906000.0,0.0,1,42.0,1
3232291851,3232261125,34743,445,TCP,1489570531156000.0,0.004,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489570531157000.0,0.0,1,108.0,0
3232291856,3232289519,0,8,ICMP,1489570531910000.0,0.0,1,42.0,1
3232286725,3232261125,46808,445,TCP,1489570534658000.0,0.002,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489570534659000.0,0.0,1,108.0,0
3232291856,3232289532,0,8,ICMP,1489570535912000.0,0.0,1,42.0,1
3232291852,3232261125,49511,445,TCP,1489570536604000.0,0.004,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489570536605000.0,0.0,1,108.0,0
3232291856,3232289290,0,8,ICMP,1489570539164000.0,0.0,1,42.0,1
3232291846,3232261125,46709,445,TCP,1489570539350000.0,0.002,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489570539351000.0,0.0,1,108.0,0
3232291844,3232261125,43145,445,TCP,1489570540585000.0,0.002,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489570540586000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489570541036000.0,0.004,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489570541037000.0,0.0,1,108.0,0
3232261125,3232291855,445,48888,TCP,1489570541095000.0,0.0,1,70.0,0
3232291855,3232261125,48888,445,TCP,1489570541096000.0,0.0,1,66.0,0
3232291856,3232289303,0,8,ICMP,1489570543163000.0,0.0,1,42.0,1
3232261125,3232291850,445,40239,TCP,1489570546062000.0,0.0,1,70.0,0
3232291850,3232261125,40239,445,TCP,1489570546063000.0,0.0,1,66.0,0
3232291856,3232289318,0,8,ICMP,1489570547114000.0,0.0,1,42.0,1
3232291855,3232261125,48888,445,TCP,1489570548668000.0,0.004,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489570548669000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489570548749000.0,0.003,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489570548750000.0,0.0,1,108.0,0
3232291847,3232292095,137,137,UDP,1489570549608000.0,0.0,1,92.0,0
3232291856,3232289333,0,8,ICMP,1489570551191000.0,0.0,1,42.0,1
3232291845,3232261125,51146,445,TCP,1489570553819000.0,0.005,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489570553820000.0,0.0,1,108.0,0
3232291856,3232289344,0,8,ICMP,1489570555191000.0,0.0,1,42.0,1
3232291856,3232289356,0,8,ICMP,1489570559191000.0,0.0,1,42.0,1
3232291847,3232261125,37191,445,TCP,1489570560367000.0,0.005,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489570560368000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489570561548000.0,0.004,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489570561549000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489570562858000.0,0.001,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489570562858000.0,0.0,1,108.0,0
3232291856,3232289367,0,8,ICMP,1489570563191000.0,0.0,1,42.0,1
3232286724,3232261125,43183,445,TCP,1489570563204000.0,0.004,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489570563204000.0,0.0,1,108.0,0
3232291856,3232289380,0,8,ICMP,1489570567191000.0,0.0,1,42.0,1
3232291856,3232289395,0,8,ICMP,1489570571196000.0,0.0,1,42.0,1
3232261125,3232286725,445,46808,TCP,1489570572947000.0,0.0,1,70.0,0
3232286725,3232261125,46808,445,TCP,1489570572948000.0,0.0,1,66.0,0
3232291856,3232289408,0,8,ICMP,1489570574839000.0,0.0,1,42.0,1
3232291856,3232289422,0,8,ICMP,1489570577915000.0,0.0,1,42.0,1
3232291850,3232261125,40239,445,TCP,1489570578476000.0,0.004,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489570578478000.0,0.0,1,108.0,0
3232291849,3232292095,138,138,UDP,1489570579640000.0,0.0,1,262.0,0
3232291849,3232261125,37884,445,TCP,1489570580808000.0,0.0,1,66.0,0
3232261125,3232291849,445,37884,TCP,1489570580808000.0,0.0,1,70.0,0
3232291856,3232289433,0,8,ICMP,1489570581122000.0,0.0,1,42.0,1
3232291849,3232261125,37884,445,TCP,1489570583593000.0,0.003,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489570583595000.0,0.0,1,108.0,0
3232291856,3232289446,0,8,ICMP,1489570584852000.0,0.0,1,42.0,1
3232291856,3232289463,0,8,ICMP,1489570587965000.0,0.0,1,42.0,1
3232291851,3232261125,34743,445,TCP,1489570591316000.0,0.004,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489570591317000.0,0.0,1,108.0,0
3232291856,3232289475,0,8,ICMP,1489570591967000.0,0.0,1,42.0,1
3232286725,3232261125,46808,445,TCP,1489570594819000.0,0.005,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489570594820000.0,0.0,1,108.0,0
3232291856,3232289487,0,8,ICMP,1489570595967000.0,0.0,1,42.0,1
3232291852,3232261125,49511,445,TCP,1489570596764000.0,0.004,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489570596766000.0,0.0,1,108.0,0
3232291856,3232289498,0,8,ICMP,1489570599097000.0,0.0,1,42.0,1
3232291846,3232261125,46709,445,TCP,1489570599511000.0,0.004,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489570599512000.0,0.0,1,108.0,0
3232291844,3232261125,43145,445,TCP,1489570600746000.0,0.002,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489570600747000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489570601197000.0,0.003,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489570601198000.0,0.0,1,108.0,0
3232291856,3232289511,0,8,ICMP,1489570603099000.0,0.0,1,42.0,1
3232291856,3232289524,0,8,ICMP,1489570606340000.0,0.0,1,42.0,1
3232261125,3232291854,445,52321,TCP,1489570607457000.0,0.0,1,70.0,0
3232291854,3232261125,52321,445,TCP,1489570607458000.0,0.0,1,66.0,0
3232291855,3232261125,48888,445,TCP,1489570608829000.0,0.002,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489570608830000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489570608908000.0,0.0069999999999999,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489570608912000.0,0.0,1,108.0,0
3232291856,3232289535,0,8,ICMP,1489570609509000.0,0.0,1,42.0,1
3232291843,3232292095,137,137,UDP,1489570609671000.0,0.0,1,92.0,0
3232291846,3232292095,137,137,UDP,1489570609672000.0,0.0,1,92.0,0
3232291845,3232261125,51146,445,TCP,1489570613979000.0,0.005,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489570613981000.0,0.0,1,108.0,0
3232291847,3232261125,37191,445,TCP,1489570620527000.0,0.004,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489570620528000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489570621709000.0,0.003,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489570621710000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489570623018000.0,0.002,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489570623019000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489570623364000.0,0.004,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489570623365000.0,0.0,1,108.0,0
3232291856,3232289285,0,8,ICMP,1489570624512000.0,0.0,1,42.0,1
3232291856,3232289343,0,8,ICMP,1489570625127000.0,0.0,1,42.0,1
3232291856,3232289535,0,8,ICMP,1489570628318000.0,0.0,1,42.0,1
3232261123,3232261375,138,138,UDP,1489570632889000.0,0.0,2,511.0,0
3232286724,3232286975,137,137,UDP,1489570636421000.0,0.0,1,92.0,0
3232291850,3232261125,40239,445,TCP,1489570638637000.0,0.003,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489570638638000.0,0.0,1,108.0,0
3232261125,3232291852,445,49511,TCP,1489570639397000.0,0.0,1,70.0,0
3232291852,3232261125,49511,445,TCP,1489570639398000.0,0.0,1,66.0,0
3232291856,3232292095,137,137,UDP,1489570639703000.0,0.0,1,92.0,1
3232291844,3232292095,137,137,UDP,1489570639703000.0,0.0,1,92.0,0
3232291856,3232289412,0,8,ICMP,1489570643321000.0,0.0,1,42.0,1
3232291849,3232261125,37884,445,TCP,1489570643754000.0,0.002,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489570643755000.0,0.0,1,108.0,0
3232291856,3232289424,0,8,ICMP,1489570646493000.0,0.0,1,42.0,1
3232291856,3232289440,0,8,ICMP,1489570650281000.0,0.0,1,42.0,1
3232291851,3232261125,34743,445,TCP,1489570651477000.0,0.003,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489570651478000.0,0.0,1,108.0,0
3232291856,3232289454,0,8,ICMP,1489570654283000.0,0.0,1,42.0,1
3232286725,3232261125,46808,445,TCP,1489570654980000.0,0.004,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489570654981000.0,0.0,1,108.0,0
3232291852,3232261125,49511,445,TCP,1489570656925000.0,0.003,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489570656926000.0,0.0,1,108.0,0
3232291856,3232289467,0,8,ICMP,1489570657435000.0,0.0,1,42.0,1
3232291846,3232261125,46709,445,TCP,1489570659671000.0,0.005,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489570659672000.0,0.0,1,108.0,0
3232291852,3232292095,137,137,UDP,1489570659725000.0,0.0,1,92.0,0
3232261125,3232291853,445,60689,TCP,1489570659773000.0,0.0,1,70.0,0
3232291853,3232261125,60689,445,TCP,1489570659774000.0,0.0,1,66.0,0
3232261125,3232291847,445,37191,TCP,1489570660520000.0,0.0,1,70.0,0
3232291847,3232261125,37191,445,TCP,1489570660521000.0,0.0,1,66.0,0
3232291844,3232261125,43145,445,TCP,1489570660905000.0,0.002,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489570660906000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489570661357000.0,0.002,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489570661358000.0,0.0,1,108.0,0
3232291856,3232289484,0,8,ICMP,1489570661440000.0,0.0,1,42.0,1
3232291856,3232289501,0,8,ICMP,1489570665443000.0,0.0,1,42.0,1
3232291856,3232289514,0,8,ICMP,1489570668511000.0,0.0,1,42.0,1
3232291855,3232261125,48888,445,TCP,1489570668990000.0,0.0,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489570668991000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489570669070000.0,0.0,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489570669071000.0,0.0,1,108.0,0
3232291856,3232289533,0,8,ICMP,1489570672515000.0,0.0,1,42.0,1
3232291845,3232261125,51146,445,TCP,1489570674140000.0,0.004,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489570674141000.0,0.0,1,108.0,0
3232291856,3232289294,0,8,ICMP,1489570676515000.0,0.0,1,42.0,1
3232291856,3232289310,0,8,ICMP,1489570680509000.0,0.0,1,42.0,1
3232291847,3232261125,37191,445,TCP,1489570680688000.0,0.003,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489570680689000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489570681868000.0,0.003,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489570681869000.0,0.0,1,108.0,0
3232291853,3232261125,60689,445,TCP,1489570683179000.0,0.0,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489570683180000.0,0.0,1,108.0,0
3232286724,3232261125,43183,445,TCP,1489570683525000.0,0.003,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489570683526000.0,0.0,1,108.0,0
3232291856,3232289328,0,8,ICMP,1489570684368000.0,0.0,1,42.0,1
3232291856,3232289347,0,8,ICMP,1489570687643000.0,0.0,1,42.0,1
3232291856,3232289365,0,8,ICMP,1489570690943000.0,0.0,1,42.0,1
3232261124,3232261375,137,137,UDP,1489570692951000.0,0.0,1,92.0,0
3232261125,3232261375,137,137,UDP,1489570692952000.0,0.0,1,92.0,0
3232291856,3232289377,0,8,ICMP,1489570694943000.0,0.0,1,42.0,1
3232291850,3232261125,40239,445,TCP,1489570698798000.0,0.001,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489570698799000.0,0.0,1,108.0,0
3232291856,3232289398,0,8,ICMP,1489570698946000.0,0.0,1,42.0,1
3232291849,3232292095,137,137,UDP,1489570699764000.0,0.0,1,92.0,0
3232291848,3232292095,137,137,UDP,1489570699764000.0,0.0,1,92.0,0
3232291856,3232289414,0,8,ICMP,1489570702950000.0,0.0,1,42.0,1
3232291849,3232261125,37884,445,TCP,1489570703915000.0,0.005,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489570703916000.0,0.0,1,108.0,0
3232291856,3232289431,0,8,ICMP,1489570706152000.0,0.0,1,42.0,1
3232291856,3232289448,0,8,ICMP,1489570709398000.0,0.0,1,42.0,1
3232291851,3232261125,34743,445,TCP,1489570711638000.0,0.002,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489570711639000.0,0.0,1,108.0,0
3232291856,3232289468,0,8,ICMP,1489570713401000.0,0.0,1,42.0,1
3232286725,3232261125,46808,445,TCP,1489570715139000.0,0.004,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489570715141000.0,0.0,1,108.0,0
3232291852,3232261125,49511,445,TCP,1489570717085000.0,0.003,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489570717087000.0,0.0,1,108.0,0
3232291856,3232289491,0,8,ICMP,1489570717405000.0,0.0,1,42.0,1
3232291846,3232261125,46709,445,TCP,1489570719831000.0,0.003,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489570719832000.0,0.0,1,108.0,0
3232291856,3232289505,0,8,ICMP,1489570720630000.0,0.0,1,42.0,1
3232291844,3232261125,43145,445,TCP,1489570721067000.0,0.005,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489570721068000.0,0.0,1,108.0,0
3232261125,3232291844,445,43145,TCP,1489570721068000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489570721518000.0,0.002,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489570721519000.0,0.0,1,108.0,0
3232291856,3232289521,0,8,ICMP,1489570724487000.0,0.0,1,42.0,1
3232291856,3232289280,0,8,ICMP,1489570727622000.0,0.0,1,42.0,1
3232291855,3232261125,48888,445,TCP,1489570729151000.0,0.005,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489570729152000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489570729231000.0,0.001,2,174.0,0
3232261125,3232291856,445,58844,TCP,1489570729231000.0,0.0,1,108.0,0
3232291855,3232292095,137,137,UDP,1489570729790000.0,0.0,1,92.0,0
3232291845,3232261125,51146,445,TCP,1489570734301000.0,0.002,2,174.0,0
3232261125,3232291845,445,51146,TCP,1489570734302000.0,0.0,1,108.0,0
3232291847,3232261125,37191,445,TCP,1489570740850000.0,0.002,2,174.0,0
3232261125,3232291847,445,37191,TCP,1489570740851000.0,0.0,1,108.0,0
3232291854,3232261125,52321,445,TCP,1489570742030000.0,0.001,2,174.0,0
3232261125,3232291854,445,52321,TCP,1489570742031000.0,0.0,1,108.0,0
3232291856,3232289285,0,8,ICMP,1489570742625000.0,0.0,1,42.0,1
3232291853,3232261125,60689,445,TCP,1489570743340000.0,0.004,2,174.0,0
3232261125,3232291853,445,60689,TCP,1489570743341000.0,0.0,1,108.0,0
3232291856,3232289361,0,8,ICMP,1489570743626000.0,0.0,1,42.0,1
3232286724,3232261125,43183,445,TCP,1489570743686000.0,0.003,2,174.0,0
3232261125,3232286724,445,43183,TCP,1489570743687000.0,0.0,1,108.0,0
3232291856,3232289280,0,8,ICMP,1489570746864000.0,0.0,1,42.0,1
3232261125,3232291844,445,43145,TCP,1489570757894000.0,0.0,1,70.0,0
3232291844,3232261125,43145,445,TCP,1489570757895000.0,0.0,1,66.0,0
3232291850,3232261125,40239,445,TCP,1489570758959000.0,0.005,2,174.0,0
3232261125,3232291850,445,40239,TCP,1489570758960000.0,0.0,1,108.0,0
3232291854,3232292095,137,137,UDP,1489570759823000.0,0.0,1,92.0,0
3232291856,3232289438,0,8,ICMP,1489570761865000.0,0.0,1,42.0,1
3232261125,3232291846,445,46709,TCP,1489570764073000.0,0.0,1,70.0,0
3232291846,3232261125,46709,445,TCP,1489570764073000.0,0.0,1,66.0,0
3232291849,3232261125,37884,445,TCP,1489570764076000.0,0.004,2,174.0,0
3232261125,3232291849,445,37884,TCP,1489570764077000.0,0.0,1,108.0,0
3232291856,3232289456,0,8,ICMP,1489570764914000.0,0.0,1,42.0,1
3232291856,3232289480,0,8,ICMP,1489570768134000.0,0.0,1,42.0,1
3232261125,3232291848,445,49094,TCP,1489570768400000.0,0.0,1,70.0,0
3232291848,3232261125,49094,445,TCP,1489570768402000.0,0.0,1,66.0,0
3232291851,3232261125,34743,445,TCP,1489570771799000.0,0.005,2,174.0,0
3232261125,3232291851,445,34743,TCP,1489570771800000.0,0.0,1,108.0,0
3232291856,3232289503,0,8,ICMP,1489570772141000.0,0.0,1,42.0,1
3232286725,3232261125,46808,445,TCP,1489570775301000.0,0.003,2,174.0,0
3232261125,3232286725,445,46808,TCP,1489570775302000.0,0.0,1,108.0,0
3232291856,3232289525,0,8,ICMP,1489570775494000.0,0.0,1,42.0,1
3232291852,3232261125,49511,445,TCP,1489570777247000.0,0.004,2,174.0,0
3232261125,3232291852,445,49511,TCP,1489570777248000.0,0.0,1,108.0,0
3232291856,3232289281,0,8,ICMP,1489570779146000.0,0.0,1,42.0,1
3232291856,3232289296,0,8,ICMP,1489570779840000.0,0.0,1,42.0,1
3232291846,3232261125,46709,445,TCP,1489570779993000.0,0.003,2,174.0,0
3232261125,3232291846,445,46709,TCP,1489570779994000.0,0.0,1,108.0,0
3232291844,3232261125,43145,445,TCP,1489570781227000.0,0.004,2,174.0,0
3232261125,3232291844,445,43145,TCP,1489570781228000.0,0.0,1,108.0,0
3232291848,3232261125,49094,445,TCP,1489570781679000.0,0.005,2,174.0,0
3232261125,3232291848,445,49094,TCP,1489570781680000.0,0.0,1,108.0,0
3232291856,3232289309,0,8,ICMP,1489570783838000.0,0.0,1,42.0,1
3232291856,3232289329,0,8,ICMP,1489570787844000.0,0.0,1,42.0,1
3232291855,3232261125,48888,445,TCP,1489570789311000.0,0.005,2,174.0,0
3232261125,3232291855,445,48888,TCP,1489570789312000.0,0.0,1,108.0,0
3232291856,3232261125,58844,445,TCP,1489570789391000.0,0.005,2,174.0,0
