srcip,dstip,srcport,dstport,proto,ts,td,pkt,byt,label
3232235966,3224391454,41242,53,UDP,1554295807000000,0.242882,1,1548,0
3232235966,3494653237,6063,53,UDP,1554295807000000,0.012446,1,184,0
3232235966,3222952990,4385,53,UDP,1554295807000000,0.031081,1,1554,0
3232235966,3389791009,60269,53,UDP,1554295807000000,0.188053,1,2362,0
3232235966,3245103105,19277,53,UDP,1554295807000000,0.043849,1,792,0
3232235966,3389791009,18502,53,UDP,1554295807000000,0.188402,1,2222,0
3232235966,34636352,23341,53,UDP,1554295807000000,0.210868,1,236,0
3232235966,3494653237,48401,53,UDP,1554295807000000,0.012392,1,160,0
3232235966,225122505,19757,53,UDP,1554295807000000,0.025371,1,302,0
3232235966,3494653237,50370,53,UDP,1554295807000000,0.010641,1,160,0
3232235966,1074016457,59226,53,UDP,1554295807000000,0.209923,1,300,0
3232235966,3494653237,47006,53,UDP,1554295807000000,0.012328,1,184,0
3232235966,1074016457,59490,53,UDP,1554295807000000,0.20465,1,302,0
3232235966,3252515125,47690,53,UDP,1554295807000000,0.025631,1,184,0
3232235966,389784333,4057,53,UDP,1554295807000000,0.031045,1,192,0
3232235966,3322354950,21502,53,UDP,1554295807000000,0.0133889999999999,1,208,0
3232235966,3494653237,38461,53,UDP,1554295807000000,0.014604,1,184,0
3232235966,676987910,56200,53,UDP,1554295807000000,0.013208,1,158,0
3232235966,225122505,30930,53,UDP,1554295807000000,0.024667,1,176,0
3232235966,225122505,8120,53,UDP,1554295807000000,0.123969,1,178,0
3232235966,3221554718,56870,53,UDP,1554295808000000,0.013422,1,1546,0
3232235928,3232235966,53019,53,UDP,1554295810000000,5.7e-05,2,316,0
3232235928,3232235966,53019,53,UDP,1554295810000000,5.7e-05,2,316,0
3232235909,3758096635,5353,5353,UDP,1554295812000000,4.037136,3,624,0
3232235909,3758096635,5353,5353,UDP,1554295812000000,4.037132,3,624,0
3232235879,3758096636,62540,5355,UDP,1554295819000000,0.410408,2,188,0
3232235928,3232235966,50527,53,UDP,1554295825000000,4.4e-05,2,316,0
3232235928,3232235966,50527,53,UDP,1554295825000000,4.4e-05,2,316,0
3232235928,3232235966,50527,53,UDP,1554295825000000,0.000429,2,652,0
3232235928,878200809,51700,443,TCP,1554295834000000,0.209702,2,166,0
3232235928,878200809,51700,443,TCP,1554295834000000,0.209759,3,288,0
3232235928,3232235966,50153,53,UDP,1554295840000000,0.000485,2,652,0
3232235928,3232235966,50153,53,UDP,1554295840000000,7.3e-05,2,316,0
3232235928,3232235966,50153,53,UDP,1554295840000000,7.3e-05,2,316,0
3232235928,3232235966,34823,53,UDP,1554295855000000,6.3e-05,2,316,0
3232235928,3232235966,34823,53,UDP,1554295855000000,6.3e-05,2,316,0
3232235928,3232235966,34823,53,UDP,1554295855000000,0.000446,2,652,0
3232235928,3232235966,54902,53,UDP,1554295870000000,3.9e-05,2,316,0
3232235928,3232235966,54902,53,UDP,1554295870000000,3.9e-05,2,316,0
3232235928,3232235966,37528,53,UDP,1554295885000000,5.9e-05,2,316,0
3232235928,3232235966,37528,53,UDP,1554295885000000,5.9e-05,2,316,0
3232235928,3232235966,34125,53,UDP,1554295900000000,3.8e-05,2,316,0
3232235928,3232235966,34125,53,UDP,1554295900000000,0.000429,2,652,0
3232235879,3232236031,137,137,UDP,1554295905000000,1.503041,6,768,0
3232235879,3232236031,137,137,UDP,1554295905000000,1.5030370000000002,6,768,0
3232235879,3758096636,57457,5355,UDP,1554295905000000,0.410858,2,152,0
3232236026,3758096635,5353,5353,UDP,1554295908000000,13.075713,4,1008,0
3232236026,3758096635,5353,5353,UDP,1554295908000000,13.075235,4,1008,0
3232235928,3232235966,57589,53,UDP,1554295915000000,0.000571,2,652,0
3232235928,3232235966,57589,53,UDP,1554295915000000,5.400000000000001e-05,2,316,0
3232235971,3232235966,60444,53,UDP,1554295924000000,0.0,1,54,0
3232235971,3232235966,56842,53,UDP,1554295924000000,0.0,1,54,0
3232235928,3232235966,56323,53,UDP,1554295930000000,0.000856,2,652,0
3232235928,3232235966,56323,53,UDP,1554295930000000,8.4e-05,2,316,0
3232235928,3232235966,56323,53,UDP,1554295930000000,8.4e-05,2,316,0
3232235928,3232235966,41935,53,UDP,1554295945000000,0.000533,2,652,0
3232235928,3232235966,39346,53,UDP,1554295960000000,6.1e-05,2,316,0
3232235928,3232235966,39346,53,UDP,1554295960000000,6.1e-05,2,316,0
3232235777,3232236031,138,138,UDP,1554295967000000,0.002954,2,908,0
3232235777,3232236031,138,138,UDP,1554295967000000,0.002925,2,908,0
3232235928,3232235966,60404,53,UDP,1554295975000000,6.500000000000001e-05,2,316,0
3232235928,3232235966,60404,53,UDP,1554295975000000,6.500000000000001e-05,2,316,0
3232235928,3232235966,60404,53,UDP,1554295975000000,0.000456,2,652,0
3232235928,3232235966,53667,53,UDP,1554295990000000,4.2e-05,2,316,0
3232235928,3232235966,53667,53,UDP,1554295990000000,0.000453,2,652,0
3232235928,3232235966,53667,53,UDP,1554295990000000,4.2e-05,2,316,0
3232235879,3758096637,53117,3544,UDP,1554295995000000,0.0,1,68,0
3232235928,3232235966,52656,53,UDP,1554296005000000,0.000465,2,652,0
3232235928,3232235966,52656,53,UDP,1554296005000000,7.2e-05,2,316,0
3232235928,3232235966,52656,53,UDP,1554296005000000,7.2e-05,2,316,0
3232235928,3232235966,52824,53,UDP,1554296020000000,5.5e-05,2,316,0
3232235928,3232235966,52824,53,UDP,1554296020000000,5.5e-05,2,316,0
3232235966,3228574724,63541,53,UDP,1554296027000000,0.143957,1,2222,0
3232235966,3327056409,9603,53,UDP,1554296027000000,0.349184,1,312,0
3232235971,134744072,56249,53,UDP,1554296027000000,0.330515,2,274,0
3232235966,3494653237,38198,53,UDP,1554296027000000,0.032311,1,178,0
3232235971,3232235966,59109,53,UDP,1554296027000000,0.0,1,57,0
3232235971,134744072,59109,53,UDP,1554296027000000,0.18392,2,348,0
3232235966,3221554718,11880,53,UDP,1554296027000000,0.013673,1,1542,0
3232235971,3232235966,56249,53,UDP,1554296027000000,0.0,1,57,0
3232235966,3494653237,59580,53,UDP,1554296027000000,0.03194,1,178,0
3232235966,3228574724,51363,53,UDP,1554296027000000,0.137316,1,2362,0
3232235971,887476028,53091,443,TCP,1554296028000000,0.91865,28,16293,0
3232235971,887476028,53092,443,TCP,1554296028000000,0.918872,17,9021,0
3232235928,3232235966,39232,53,UDP,1554296035000000,0.000478,2,652,0
3232235928,3232235966,39232,53,UDP,1554296035000000,6.4e-05,2,316,0
3232235928,3232235966,39232,53,UDP,1554296035000000,6.4e-05,2,316,0
3232235928,3232235966,46159,53,UDP,1554296050000000,6.6e-05,2,316,0
3232235971,887476028,53094,443,TCP,1554296061000000,0.8683879999999999,24,14189,0
3232235928,3232235966,50710,53,UDP,1554296065000000,0.0005809999999999,2,652,0
3232235928,3232235966,50710,53,UDP,1554296065000000,7e-05,2,316,0
3232235928,3232235966,34446,53,UDP,1554296080000000,0.000519,2,652,0
3232235928,3232235966,34446,53,UDP,1554296080000000,4.1e-05,2,316,0
3232235822,3758096635,5353,5353,UDP,1554296083000000,0.00162,2,288,0
3232235822,3758096636,50192,5355,UDP,1554296083000000,0.0,1,61,0
3232235928,3232235966,42123,53,UDP,1554296095000000,0.000495,2,652,0
3232235928,3232235966,42123,53,UDP,1554296095000000,3.3e-05,2,316,0
3232235928,3232235966,42123,53,UDP,1554296095000000,3.3e-05,2,316,0
3232235928,3232235966,47670,53,UDP,1554296110000000,5.7e-05,2,316,0
3232235928,3232235966,47670,53,UDP,1554296110000000,0.00069,2,652,0
3232235928,3232235966,34033,53,UDP,1554296125000000,0.000563,2,652,0
3232235928,3232235966,34033,53,UDP,1554296125000000,4.1e-05,2,316,0
3232235928,878200809,51700,443,TCP,1554296134000000,0.204492,3,288,0
3232235928,878200809,51700,443,TCP,1554296134000000,0.204538,2,166,0
3232235928,3232235966,42737,53,UDP,1554296140000000,0.000599,2,652,0
3232235928,3232235966,42737,53,UDP,1554296140000000,4.3e-05,2,316,0
3232235928,3232235966,54540,53,UDP,1554296155000000,7.3e-05,2,316,0
3232235928,3232235966,54540,53,UDP,1554296155000000,7.3e-05,2,316,0
3232235928,3232235966,54540,53,UDP,1554296155000000,0.000574,2,652,0
3232235928,3232235966,50885,53,UDP,1554296170000000,0.000463,2,652,0
3232235928,3232235966,54823,53,UDP,1554296185000000,6.7e-05,2,316,0
3232235928,3232235966,54823,53,UDP,1554296185000000,0.000519,2,652,0
3232235928,3232235966,54823,53,UDP,1554296185000000,6.7e-05,2,316,0
3232235928,3232235966,34355,53,UDP,1554296200000000,4.8e-05,2,316,0
3232235928,3232235966,34355,53,UDP,1554296200000000,4.8e-05,2,316,0
3232235909,3758096635,5353,5353,UDP,1554296207000000,4.0762230000000015,2,416,0
3232235928,3232235966,38421,53,UDP,1554296215000000,5.600000000000001e-05,2,316,0
3232235928,3232235966,38421,53,UDP,1554296215000000,5.600000000000001e-05,2,316,0
3232235928,3232235966,38421,53,UDP,1554296215000000,0.000507,2,652,0
3232235928,3232235966,56008,53,UDP,1554296230000000,6.7e-05,2,316,0
3232235928,3232235966,56008,53,UDP,1554296230000000,6.7e-05,2,316,0
3232235928,3232235966,35100,53,UDP,1554296245000000,4.5e-05,2,316,0
3232235928,3232235966,35100,53,UDP,1554296245000000,0.000425,2,652,0
3232235928,3232235966,36263,53,UDP,1554296260000000,6.2e-05,2,316,0
3232235928,3232235966,36263,53,UDP,1554296260000000,6.2e-05,2,316,0
3232235928,3232235966,36263,53,UDP,1554296260000000,0.000558,2,652,0
3232235928,3232235966,46686,53,UDP,1554296275000000,0.000105,2,316,0
3232235928,3232235966,46686,53,UDP,1554296275000000,0.000105,2,316,0
3232235928,3232235966,48852,53,UDP,1554296290000000,6.9e-05,2,316,0
3232235928,3232235966,48852,53,UDP,1554296290000000,0.000478,2,652,0
0,4294967295,68,67,UDP,1554296292000000,1.025364,2,656,0
3232236026,3758096635,5353,5353,UDP,1554296295000000,9.524472,7,1416,0
3232236026,3758096635,5353,5353,UDP,1554296295000000,9.524653,7,1416,0
3232235966,3455828066,13289,53,UDP,1554296305000000,0.012102,1,348,0
3232235928,3232235966,55576,53,UDP,1554296305000000,0.05256,2,652,0
3232235928,3232235966,55576,53,UDP,1554296305000000,7e-05,2,316,0
3232235928,3232235966,55576,53,UDP,1554296305000000,7e-05,2,316,0
3232235966,3455828066,36069,53,UDP,1554296305000000,0.012729,1,348,0
3232235928,3232235966,34490,53,UDP,1554296320000000,0.000741,2,652,0
3232235928,3232235966,34490,53,UDP,1554296320000000,3.8e-05,2,316,0
3232235928,3232235966,34490,53,UDP,1554296320000000,3.8e-05,2,316,0
3232235928,3232235966,48667,53,UDP,1554296335000000,1.7e-05,2,316,0
3232235928,3232235966,48667,53,UDP,1554296335000000,1.7e-05,2,316,0
3232235928,3232235966,48667,53,UDP,1554296335000000,0.000547,2,652,0
3232235928,3232235966,55063,53,UDP,1554296350000000,1.8e-05,2,316,0
3232235928,3232235966,55063,53,UDP,1554296350000000,0.00044,2,652,0
3232235928,3232235966,33342,53,UDP,1554296365000000,3.8e-05,2,316,0
3232235928,3232235966,33342,53,UDP,1554296365000000,3.8e-05,2,316,0
3232235928,3232235966,50372,53,UDP,1554296380000000,3.1e-05,2,316,0
3232235928,3232235966,50372,53,UDP,1554296380000000,3.1e-05,2,316,0
3232235928,3232235966,50372,53,UDP,1554296380000000,0.000409,2,652,0
3232235928,3232235966,55993,53,UDP,1554296395000000,0.000676,2,652,0
3232235928,3232235966,55993,53,UDP,1554296395000000,5.600000000000001e-05,2,316,0
3232235928,3232235966,55993,53,UDP,1554296395000000,5.600000000000001e-05,2,316,0
3232235928,3232235966,53925,53,UDP,1554296410000000,0.000308,2,652,0
3232235928,3232235966,53925,53,UDP,1554296410000000,3.1e-05,2,316,0
3232235928,3232235966,53925,53,UDP,1554296410000000,3.1e-05,2,316,0
3232235879,3758096636,54313,5355,UDP,1554296419000000,0.410066,2,188,0
3232235928,3232235966,37157,53,UDP,1554296425000000,0.000544,2,652,0
3232235928,3232235966,37157,53,UDP,1554296425000000,6.8e-05,2,316,0
3232235971,134744072,62822,53,UDP,1554296427000000,0.325536,2,618,0
3232235971,3232235966,60676,53,UDP,1554296427000000,0.0,1,77,0
3232235971,3232235966,62822,53,UDP,1554296427000000,0.0,1,77,0
3232235971,134744072,60676,53,UDP,1554296427000000,0.223738,2,524,0
3232235966,3221554718,18976,53,UDP,1554296427000000,0.013336,1,1548,0
3232235966,3245103232,18190,53,UDP,1554296427000000,0.042334,1,220,0
3232235966,3245103232,43631,53,UDP,1554296427000000,0.042323,1,220,0
3232235966,1539136395,31717,53,UDP,1554296427000000,0.307099,1,406,0
3232235966,1412795265,29140,53,UDP,1554296428000000,0.248132,1,310,0
3232235966,2151612981,48464,53,UDP,1554296428000000,0.311241,1,2368,0
3232235966,1611084161,23043,53,UDP,1554296428000000,0.125979,1,206,0
3232235966,1412795265,40627,53,UDP,1554296428000000,0.232025,1,208,0
3232235966,3221554718,15808,53,UDP,1554296428000000,0.012738,1,1548,0
3232235966,1611084161,35176,53,UDP,1554296428000000,0.126319,1,206,0
3232235966,3092641920,23670,53,UDP,1554296428000000,0.147285,1,212,0
3232235971,3232236031,138,138,UDP,1554296434000000,0.0,1,229,0
3232235928,878200809,51700,443,TCP,1554296435000000,0.210603,3,288,0
3232235928,3232235966,54063,53,UDP,1554296440000000,8.1e-05,2,316,0
3232235928,3232235966,54063,53,UDP,1554296440000000,8.1e-05,2,316,0
3232235928,3232235966,54063,53,UDP,1554296440000000,0.000505,2,652,0
3232235928,3232235966,54552,53,UDP,1554296455000000,0.000446,2,652,0
3232235928,3232235966,54552,53,UDP,1554296455000000,5.3e-05,2,316,0
3232235928,3232235966,54552,53,UDP,1554296455000000,5.3e-05,2,316,0
3232235777,4026531834,59892,1900,UDP,1554296462000000,7.0691820000000005,10,6764,0
3232235928,3232235966,54108,53,UDP,1554296470000000,0.000522,2,652,0
3232235928,3232235966,51057,53,UDP,1554296485000000,0.000428,2,652,0
3232235928,3232235966,51057,53,UDP,1554296485000000,5.3e-05,2,316,0
3232235928,3232235966,51057,53,UDP,1554296485000000,5.3e-05,2,316,0
3232236026,3758096635,5353,5353,UDP,1554296494000000,23.340045,8,1668,0
3232235928,3232235966,57106,53,UDP,1554296500000000,4.6e-05,2,316,0
3232235928,3232235966,57106,53,UDP,1554296500000000,4.6e-05,2,316,0
3232235928,3232235966,57106,53,UDP,1554296500000000,0.000569,2,652,0
3232235928,3232235966,50587,53,UDP,1554296515000000,3e-05,2,316,0
3232235928,3232235966,50587,53,UDP,1554296515000000,0.000403,2,652,0
3232235971,3232235966,55691,53,UDP,1554296524000000,0.0,1,54,0
3232235879,3758096637,53117,3544,UDP,1554296525000000,0.0,1,68,0
3232235928,3232235966,60337,53,UDP,1554296530000000,4.3e-05,2,316,0
3232235928,3232235966,60337,53,UDP,1554296530000000,4.3e-05,2,316,0
3232235928,3232235966,60337,53,UDP,1554296530000000,0.000411,2,652,0
3232235928,3232235966,36346,53,UDP,1554296545000000,5e-05,2,316,0
3232235928,3232235966,36346,53,UDP,1554296545000000,5e-05,2,316,0
3232235928,3232235966,45889,53,UDP,1554296560000000,4.7e-05,2,316,0
3232235928,3232235966,45889,53,UDP,1554296560000000,4.7e-05,2,316,0
3232235928,3232235966,45889,53,UDP,1554296560000000,0.000526,2,652,0
3232235909,3758096635,5353,5353,UDP,1554296570000000,4.088095,3,624,0
3232235909,3758096635,5353,5353,UDP,1554296570000000,4.088045,3,624,0
3232235928,3232235966,46979,53,UDP,1554296575000000,1.7e-05,2,316,0
3232235928,3232235966,46979,53,UDP,1554296575000000,1.7e-05,2,316,0
3232235928,3232235966,46979,53,UDP,1554296575000000,0.000474,2,652,0
3232235855,4026531834,3942,1900,UDP,1554296584000000,0.01004,4,1158,0
3232235855,4026531834,47231,15600,UDP,1554296585000000,0.0,1,66,0
3232235855,3758096391,8001,8001,UDP,1554296586000000,0.0,1,226,0
3232235928,3232235966,54226,53,UDP,1554296590000000,1.9e-05,2,316,0
3232235928,3232235966,36778,53,UDP,1554296605000000,3.1e-05,2,316,0
3232235928,3232235966,36778,53,UDP,1554296605000000,3.1e-05,2,316,0
3232235928,3232235966,36778,53,UDP,1554296605000000,0.000465,2,652,0
3232235928,3232235966,55892,53,UDP,1554296620000000,5.1e-05,2,316,0
3232235928,3232235966,55892,53,UDP,1554296620000000,0.000511,2,652,0
3232235928,3232235966,55892,53,UDP,1554296620000000,5.1e-05,2,316,0
3232235928,3232235966,58224,53,UDP,1554296635000000,0.000411,2,652,0
3232235928,3232235966,58224,53,UDP,1554296635000000,3.6e-05,2,316,0
3232235928,3232235966,43410,53,UDP,1554296646000000,0.0,1,62,0
3232235966,1539136395,59970,53,UDP,1554296646000000,0.279922,1,476,0
3232235928,3232235966,43594,53,UDP,1554296646000000,0.00039,1,224,0
3232235928,3232235966,43594,53,UDP,1554296646000000,0.0,1,62,0
3232235928,3232235966,43410,53,UDP,1554296646000000,0.649043,1,454,0
3232235928,1539136550,46852,443,TCP,1554296647000000,55.037901,67,98692,0
3232235966,1092001809,29967,53,UDP,1554296647000000,0.23934,1,1542,0
3232235928,3232235966,37189,53,UDP,1554296650000000,5.3e-05,2,316,0
3232235928,3232235966,37189,53,UDP,1554296650000000,0.000489,2,652,0
3232235928,3232235966,37189,53,UDP,1554296650000000,5.3e-05,2,316,0
3232235928,3232235966,44846,53,UDP,1554296665000000,6.8e-05,2,316,0
3232235928,3232235966,44846,53,UDP,1554296665000000,0.000505,2,652,0
3232235928,3232235966,44846,53,UDP,1554296665000000,6.8e-05,2,316,0
3232235928,3232235966,38361,53,UDP,1554296680000000,4.1e-05,2,316,0
3232235928,3232235966,38361,53,UDP,1554296680000000,0.000413,2,652,0
3232235966,136007963,31275,53,UDP,1554296683000000,0.253232,1,312,0
3232235971,3232235966,59561,53,UDP,1554296683000000,0.0,1,57,0
3232235971,887476028,53118,443,TCP,1554296683000000,1.111328,25,14723,0
3232235971,134744072,59561,53,UDP,1554296683000000,0.209279,2,274,0
3232235971,887476028,53119,443,TCP,1554296683000000,1.111587,17,9021,0
3232235928,3232235966,45874,53,UDP,1554296695000000,0.000589,2,652,0
3232235777,3232236031,138,138,UDP,1554296695000000,0.00272,2,908,0
3232235777,3232236031,138,138,UDP,1554296695000000,0.00275,2,908,0
3232235928,3232235966,45874,53,UDP,1554296695000000,3.3e-05,2,316,0
3232235928,3232235966,53490,53,UDP,1554296710000000,5.1e-05,2,316,0
3232235928,3232235966,53490,53,UDP,1554296710000000,0.000529,2,652,0
3232235777,4026531834,56504,1900,UDP,1554296717000000,0.050263,8,5404,0
3232235928,3232235966,45863,53,UDP,1554296725000000,0.000491,2,652,0
3232235928,3232235966,45863,53,UDP,1554296725000000,3.7e-05,2,316,0
3232235928,3232235966,45863,53,UDP,1554296725000000,3.7e-05,2,316,0
3232235928,878200809,51700,443,TCP,1554296735000000,300.436794,6,502,0
3232235928,878200809,51700,443,TCP,1554296735000000,300.4340200000001,11,976,0
3232235928,3232235966,33202,53,UDP,1554296740000000,0.000483,2,652,0
3232235928,3232235966,33202,53,UDP,1554296740000000,3.7e-05,2,316,0
3232235928,3232235966,33202,53,UDP,1554296740000000,3.7e-05,2,316,0
3232235928,3232235966,49951,53,UDP,1554296755000000,3.8e-05,2,316,0
3232235928,3232235966,49951,53,UDP,1554296755000000,0.000429,2,652,0
3232235928,3232235966,58016,53,UDP,1554296770000000,4.1e-05,2,316,0
3232235928,3232235966,58016,53,UDP,1554296770000000,0.001652,2,652,0
3232235928,3232235966,40328,53,UDP,1554296785000000,4.5e-05,2,316,0
3232235928,3232235966,40328,53,UDP,1554296785000000,4.5e-05,2,316,0
3232235879,3758096636,61727,5355,UDP,1554296798000000,0.410379,2,188,0
3232235928,3232235966,57240,53,UDP,1554296800000000,0.000345,2,652,0
3232235928,3232235966,57240,53,UDP,1554296800000000,3.2e-05,2,316,0
3232235928,3232235966,57240,53,UDP,1554296800000000,3.2e-05,2,316,0
3232235909,3758096635,5353,5353,UDP,1554296809000000,4.188613,3,624,0
3232235822,3758096636,51988,5355,UDP,1554296810000000,0.0,1,61,0
3232235822,3758096635,5353,5353,UDP,1554296810000000,0.009073,2,288,0
3232235822,3758096635,5353,5353,UDP,1554296810000000,0.009031,2,288,0
3232235928,3232235966,38941,53,UDP,1554296815000000,4.3e-05,2,316,0
3232235928,3232235966,38941,53,UDP,1554296815000000,0.000373,2,652,0
3232235928,3232235966,38941,53,UDP,1554296815000000,4.3e-05,2,316,0
3232235928,3232235966,35467,53,UDP,1554296830000000,7.4e-05,2,316,0
3232235928,3232235966,35467,53,UDP,1554296830000000,7.4e-05,2,316,0
3232235928,3232235966,35467,53,UDP,1554296830000000,0.000467,2,652,0
3232236026,3758096635,5353,5353,UDP,1554296836000000,20.912936,7,1458,0
3232236026,3758096635,5353,5353,UDP,1554296836000000,20.913162,7,1458,0
3232235928,3232235966,58908,53,UDP,1554296845000000,0.000363,2,652,0
3232235928,3232235966,58908,53,UDP,1554296845000000,3.8e-05,2,316,0
3232235928,3232235966,58908,53,UDP,1554296845000000,3.8e-05,2,316,0
3232235928,3232235966,54989,53,UDP,1554296860000000,9.7e-05,2,316,0
3232235928,3232235966,54989,53,UDP,1554296860000000,0.000544,2,652,0
3232235928,3232235966,53554,53,UDP,1554296875000000,0.000415,2,652,0
3232235928,3232235966,53554,53,UDP,1554296875000000,4.9e-05,2,316,0
3232235928,3232235966,53554,53,UDP,1554296875000000,4.9e-05,2,316,0
3232236026,3758096635,5353,5353,UDP,1554296876000000,0.0,1,140,0
3232236026,3758096635,5353,5353,UDP,1554296876000000,0.0,1,140,0
3232235928,3232235966,54393,53,UDP,1554296890000000,6.8e-05,2,316,0
3232235928,3232235966,54393,53,UDP,1554296890000000,6.8e-05,2,316,0
3232235928,3232235966,54393,53,UDP,1554296890000000,0.0005059999999999,2,652,0
3232236026,3758096635,5353,5353,UDP,1554296902000000,13.082493,4,1008,0
3232236026,3758096635,5353,5353,UDP,1554296902000000,13.082387,4,1008,0
3232235928,3232235966,59250,53,UDP,1554296905000000,6.1e-05,2,316,0
3232235928,3232235966,59250,53,UDP,1554296905000000,6.1e-05,2,316,0
3232235928,3232235966,48794,53,UDP,1554296920000000,0.00047,2,652,0
3232235928,3232235966,48794,53,UDP,1554296920000000,6.9e-05,2,316,0
3232235928,3232235966,48683,53,UDP,1554296935000000,0.000449,2,652,0
3232235928,3232235966,48683,53,UDP,1554296935000000,4.4e-05,2,316,0
3232235928,3232235966,48683,53,UDP,1554296935000000,4.4e-05,2,316,0
3232236026,3758096635,5353,5353,UDP,1554296942000000,0.0,1,140,0
3232236026,3758096635,5353,5353,UDP,1554296942000000,0.0,1,140,0
3232235928,3232235966,36746,53,UDP,1554296950000000,5.5e-05,2,316,0
3232235928,3232235966,36746,53,UDP,1554296950000000,5.5e-05,2,316,0
3232235928,3232235966,36746,53,UDP,1554296950000000,0.000562,2,652,0
3232235928,3232235966,37239,53,UDP,1554296965000000,4.5e-05,2,316,0
3232235928,3232235966,37239,53,UDP,1554296965000000,0.000454,2,652,0
3232235928,3232235966,37239,53,UDP,1554296965000000,4.5e-05,2,316,0
3232235928,3232235966,33458,53,UDP,1554296980000000,4.2e-05,2,316,0
3232235928,3232235966,52079,53,UDP,1554296995000000,4.3e-05,2,316,0
3232235928,3232235966,52079,53,UDP,1554296995000000,4.3e-05,2,316,0
3232235928,3232235966,52079,53,UDP,1554296995000000,0.000457,2,652,0
3232235928,3232235966,45910,53,UDP,1554297010000000,4.3e-05,2,316,0
3232235928,3232235966,45910,53,UDP,1554297010000000,0.000585,2,652,0
3232236026,3758096635,5353,5353,UDP,1554297020000000,4.090007,3,756,0
3232235928,3232235966,49002,53,UDP,1554297025000000,4.3e-05,2,316,0
3232235928,3232235966,49002,53,UDP,1554297025000000,0.000498,2,652,0
3232235928,3232235966,49002,53,UDP,1554297025000000,4.3e-05,2,316,0
3232235909,3758096635,5353,5353,UDP,1554297039000000,27.547144,12,2672,0
3232235928,3232235966,33485,53,UDP,1554297040000000,5.5e-05,2,316,0
3232236026,3758096635,5353,5353,UDP,1554297046000000,6.9461429999999975,6,1116,0
3232236026,3758096635,5353,5353,UDP,1554297046000000,6.946195,6,1116,0
3232235928,3232235966,36915,53,UDP,1554297055000000,5.600000000000001e-05,2,316,0
3232235928,3232235966,36915,53,UDP,1554297055000000,0.000486,2,652,0
3232235928,3232235966,36915,53,UDP,1554297055000000,5.600000000000001e-05,2,316,0
3232235909,4026531834,55107,1900,UDP,1554297059000000,60.002498,3,846,0
3232236026,3758096635,5353,5353,UDP,1554297068000000,220.990678,127,23256,0
3232236026,3758096635,5353,5353,UDP,1554297068000000,220.989118,127,23256,0
3232235928,3232235966,58907,53,UDP,1554297070000000,4e-05,2,316,0
3232235928,3232235966,58907,53,UDP,1554297070000000,4e-05,2,316,0
3232235928,3232235966,58907,53,UDP,1554297070000000,0.000487,2,652,0
3232235966,3455828833,9118,53,UDP,1554297082000000,0.063325,1,404,0
3232235928,3232235966,45536,53,UDP,1554297082000000,1.536404,1,650,0
3232235966,1611084098,52940,53,UDP,1554297082000000,0.191621,1,414,0
3232235966,3221554673,4904,53,UDP,1554297082000000,0.013488,1,2222,0
3232235966,3455829623,10390,53,UDP,1554297082000000,0.084525,1,480,0
3232235966,3455829954,11683,53,UDP,1554297082000000,0.026114,1,596,0
3232235966,3221554718,38311,53,UDP,1554297082000000,0.014777,1,1550,0
3232235928,3232235966,45536,53,UDP,1554297082000000,0.0,1,73,0
3232235966,3455829954,28589,53,UDP,1554297082000000,0.026776,1,300,0
3232235928,3232235966,36905,53,UDP,1554297082000000,4.5e-05,2,236,0
3232235966,3455829623,40196,53,UDP,1554297082000000,0.082703,1,480,0
3232235966,3221554673,63222,53,UDP,1554297082000000,0.014277,1,2370,0
3232235966,3455828833,34173,53,UDP,1554297082000000,0.063193,1,404,0
3232235966,1539136395,37818,53,UDP,1554297082000000,0.300251,1,406,0
3232235966,1611084098,45029,53,UDP,1554297082000000,0.195014,1,414,0
3232235966,3223389196,17801,53,UDP,1554297083000000,0.242112,1,2362,0
3232235966,1539137197,27551,53,UDP,1554297083000000,0.349541,1,240,0
3232235928,918270007,40654,443,TCP,1554297084000000,6.265849,17,7202,0
3232235966,3221554718,19803,53,UDP,1554297084000000,0.095434,1,1548,0
3232235909,3758096635,5353,5353,UDP,1554297084000000,10.181848,4,886,0
3232235928,918270007,40654,443,TCP,1554297084000000,6.025412,8,5378,0
3232235928,3232235966,51042,53,UDP,1554297085000000,6.7e-05,2,316,0
3232235928,3232235966,51042,53,UDP,1554297085000000,6.7e-05,2,316,0
3232235928,3232235966,48052,53,UDP,1554297100000000,0.00034,2,652,0
3232235928,3232235966,48052,53,UDP,1554297100000000,3e-05,2,316,0
3232235909,3758096635,5353,5353,UDP,1554297114000000,34.009824,7,1050,0
3232235909,3758096635,5353,5353,UDP,1554297114000000,34.010058,7,1050,0
3232235928,3232235966,36593,53,UDP,1554297115000000,3.2e-05,2,316,0
3232235928,3232235966,36593,53,UDP,1554297115000000,3.2e-05,2,316,0
3232235928,3232235966,36593,53,UDP,1554297115000000,0.000475,2,652,0
3232235971,3232235966,57211,53,UDP,1554297124000000,0.0,1,54,0
3232235971,3232235966,53794,53,UDP,1554297124000000,0.0,1,54,0
3232235966,3223622673,44407,53,UDP,1554297124000000,0.138765,1,2080,0
3232235966,3223622673,26758,53,UDP,1554297124000000,0.1383589999999999,1,2080,0
3232235966,3223622673,65487,53,UDP,1554297124000000,0.138665,1,2222,0
3232235928,3232235966,49526,53,UDP,1554297130000000,7.900000000000001e-05,2,316,0
